date,state,location,fuel_type,price_cpl
2026-05-28,QLD,Brisbane,p95,179.7
2026-05-28,QLD,Brisbane,p98,196.5
2026-05-28,QLD,Brisbane,ulp91,171.0
2026-05-28,VIC,Melbourne,diesel,191.8
2026-05-28,VIC,Melbourne,e10,169.3
2026-05-28,VIC,Melbourne,p95,173.7
2026-05-28,VIC,Melbourne,p98,194.1
2026-05-28,VIC,Melbourne,ulp91,168.1
2026-05-28,WA,Perth,diesel,190.3
2026-05-28,WA,Perth,p95,178.2
2026-05-28,WA,Perth,p98,188.2
2026-05-28,WA,Perth,ulp91,167.1
2026-05-29,QLD,Brisbane,diesel,192.4
2026-05-29,QLD,Brisbane,e10,170.1
2026-05-29,QLD,Brisbane,p95,175.9
2026-05-29,QLD,Brisbane,p98,192.7
2026-05-29,QLD,Brisbane,ulp91,169.8
2026-05-29,VIC,Melbourne,diesel,188.5
2026-05-29,VIC,Melbourne,e10,166.4
2026-05-29,VIC,Melbourne,p95,169.7
2026-05-29,VIC,Melbourne,p98,190.8
2026-05-29,VIC,Melbourne,ulp91,164.9
2026-05-29,WA,Perth,diesel,186.4
2026-05-29,WA,Perth,p95,175.3
2026-05-29,WA,Perth,p98,185.4
2026-05-29,WA,Perth,ulp91,164.3
2026-06-01,QLD,Brisbane,diesel,181.8
2026-06-01,QLD,Brisbane,e10,161.7
2026-06-01,QLD,Brisbane,p95,170.3
2026-06-01,QLD,Brisbane,p98,187.7
2026-06-01,QLD,Brisbane,ulp91,161.1
2026-06-01,VIC,Melbourne,diesel,184.1
2026-06-01,VIC,Melbourne,e10,162.8
2026-06-01,VIC,Melbourne,p95,168.4
2026-06-01,VIC,Melbourne,p98,186.8
2026-06-01,VIC,Melbourne,ulp91,160.9
2026-06-01,WA,Perth,diesel,182.4
2026-06-01,WA,Perth,p95,172.0
2026-06-01,WA,Perth,p98,182.1
2026-06-01,WA,Perth,ulp91,161.0
2026-06-02,QLD,Brisbane,diesel,181.5
2026-06-02,QLD,Brisbane,e10,160.2
2026-06-02,QLD,Brisbane,p95,169.0
2026-06-02,QLD,Brisbane,p98,186.4
2026-06-02,QLD,Brisbane,ulp91,159.6
2026-06-02,VIC,Melbourne,diesel,184.1
2026-06-02,VIC,Melbourne,e10,162.8
2026-06-02,VIC,Melbourne,p95,168.3
2026-06-02,VIC,Melbourne,p98,186.8
2026-06-02,VIC,Melbourne,ulp91,160.9
2026-06-02,WA,Perth,diesel,181.7
2026-06-02,WA,Perth,p95,170.6
2026-06-02,WA,Perth,p98,180.6
2026-06-02,WA,Perth,ulp91,159.5
2026-06-03,QLD,Brisbane,diesel,182.0
2026-06-03,QLD,Brisbane,e10,158.2
2026-06-03,QLD,Brisbane,p95,166.9
2026-06-03,QLD,Brisbane,p98,184.5
2026-06-03,QLD,Brisbane,ulp91,157.6
2026-06-03,VIC,Melbourne,diesel,181.8
2026-06-03,VIC,Melbourne,e10,160.1
2026-06-03,VIC,Melbourne,p95,165.5
2026-06-03,VIC,Melbourne,p98,184.2
2026-06-03,VIC,Melbourne,ulp91,158.3
2026-06-03,WA,Perth,diesel,182.3
2026-06-03,WA,Perth,p95,168.1
2026-06-03,WA,Perth,p98,178.2
2026-06-03,WA,Perth,ulp91,157.1
2026-06-04,WA,Perth,diesel,184.2
2026-06-04,WA,Perth,p95,169.0
2026-06-04,WA,Perth,p98,179.1
2026-06-04,WA,Perth,ulp91,158.0
2026-06-06,QLD,Brisbane,diesel,180.5
2026-06-06,QLD,Brisbane,e10,161.3
2026-06-06,QLD,Brisbane,p95,165.8
2026-06-06,QLD,Brisbane,p98,181.1
2026-06-06,QLD,Brisbane,ulp91,159.9
2026-06-06,VIC,Melbourne,diesel,180.6
2026-06-06,VIC,Melbourne,e10,157.4
2026-06-06,VIC,Melbourne,p95,161.8
2026-06-06,VIC,Melbourne,p98,181.2
2026-06-06,VIC,Melbourne,ulp91,155.1
2026-06-06,WA,Perth,diesel,186.5
2026-06-06,WA,Perth,p95,168.6
2026-06-06,WA,Perth,p98,178.7
2026-06-06,WA,Perth,ulp91,157.6
2026-06-08,QLD,Brisbane,diesel,180.2
2026-06-08,QLD,Brisbane,e10,159.9
2026-06-08,QLD,Brisbane,p95,164.6
2026-06-08,QLD,Brisbane,p98,177.9
2026-06-08,QLD,Brisbane,ulp91,158.4
2026-06-08,VIC,Melbourne,diesel,180.2
2026-06-08,VIC,Melbourne,e10,156.2
2026-06-08,VIC,Melbourne,p95,160.8
2026-06-08,VIC,Melbourne,p98,179.9
2026-06-08,VIC,Melbourne,ulp91,153.8
2026-06-08,WA,Perth,diesel,187.1
2026-06-08,WA,Perth,p95,168.8
2026-06-08,WA,Perth,p98,178.9
2026-06-08,WA,Perth,ulp91,157.8
2026-06-09,QLD,Brisbane,diesel,180.7
2026-06-09,QLD,Brisbane,e10,159.5
2026-06-09,QLD,Brisbane,ulp91,158.1
2026-06-09,VIC,Melbourne,diesel,181.7
2026-06-09,VIC,Melbourne,e10,155.8
2026-06-09,VIC,Melbourne,p95,160.2
2026-06-09,VIC,Melbourne,p98,179.6
2026-06-09,VIC,Melbourne,ulp91,153.4
2026-06-09,WA,Perth,diesel,186.9
2026-06-09,WA,Perth,p95,169.9
2026-06-09,WA,Perth,p98,180.0
2026-06-09,WA,Perth,ulp91,158.9
2026-06-11,QLD,Brisbane,diesel,181.2
2026-06-11,QLD,Brisbane,e10,160.5
2026-06-11,QLD,Brisbane,p95,166.3
2026-06-11,QLD,Brisbane,p98,179.7
2026-06-11,QLD,Brisbane,ulp91,159.1
2026-06-11,VIC,Melbourne,diesel,180.7
2026-06-11,VIC,Melbourne,e10,155.7
2026-06-11,VIC,Melbourne,p95,161.8
2026-06-11,VIC,Melbourne,p98,181.1
2026-06-11,VIC,Melbourne,ulp91,154.6
2026-06-11,WA,Perth,diesel,183.7
2026-06-11,WA,Perth,p95,170.8
2026-06-11,WA,Perth,p98,180.8
2026-06-11,WA,Perth,ulp91,159.7
2026-06-12,QLD,Brisbane,diesel,177.9
2026-06-12,QLD,Brisbane,e10,159.4
2026-06-12,QLD,Brisbane,p95,167.9
2026-06-12,QLD,Brisbane,p98,184.8
2026-06-12,QLD,Brisbane,ulp91,159.5
2026-06-12,VIC,Melbourne,diesel,180.2
2026-06-12,VIC,Melbourne,e10,156.6
2026-06-12,VIC,Melbourne,p95,163.6
2026-06-12,VIC,Melbourne,p98,182.2
2026-06-12,VIC,Melbourne,ulp91,155.5
2026-06-12,WA,Perth,diesel,182.2
2026-06-12,WA,Perth,p95,171.7
2026-06-12,WA,Perth,p98,181.8
2026-06-12,WA,Perth,ulp91,160.7
2026-06-15,QLD,Brisbane,diesel,174.6
2026-06-15,QLD,Brisbane,e10,156.7
2026-06-15,QLD,Brisbane,p95,167.4
2026-06-15,QLD,Brisbane,p98,183.7
2026-06-15,QLD,Brisbane,ulp91,156.3
2026-06-15,WA,Perth,diesel,179.7
2026-06-15,WA,Perth,p95,172.0
2026-06-15,WA,Perth,p98,182.0
2026-06-15,WA,Perth,ulp91,161.0
2026-06-16,QLD,Brisbane,diesel,170.6
2026-06-16,QLD,Brisbane,e10,155.4
2026-06-16,QLD,Brisbane,p95,164.7
2026-06-16,QLD,Brisbane,p98,181.1
2026-06-16,QLD,Brisbane,ulp91,155.1
2026-06-16,WA,Perth,diesel,174.4
2026-06-16,WA,Perth,p95,169.0
2026-06-16,WA,Perth,p98,179.0
2026-06-16,WA,Perth,ulp91,157.9
2026-06-17,QLD,Brisbane,diesel,167.1
2026-06-17,QLD,Brisbane,e10,154.0
2026-06-17,QLD,Brisbane,p95,163.0
2026-06-17,QLD,Brisbane,p98,179.3
2026-06-17,QLD,Brisbane,ulp91,153.6
2026-06-17,VIC,Melbourne,diesel,170.2
2026-06-17,VIC,Melbourne,e10,153.2
2026-06-17,VIC,Melbourne,p95,162.2
2026-06-17,VIC,Melbourne,ulp91,152.5
2026-06-17,WA,Perth,diesel,170.1
2026-06-17,WA,Perth,p95,166.5
2026-06-17,WA,Perth,p98,176.6
2026-06-17,WA,Perth,ulp91,155.5
2026-06-18,QLD,Brisbane,diesel,164.9
2026-06-18,QLD,Brisbane,e10,150.6
2026-06-18,QLD,Brisbane,p95,159.6
2026-06-18,QLD,Brisbane,p98,176.2
2026-06-18,QLD,Brisbane,ulp91,150.3
2026-06-18,WA,Perth,diesel,165.2
2026-06-18,WA,Perth,p95,163.3
2026-06-18,WA,Perth,p98,173.4
2026-06-18,WA,Perth,ulp91,152.3
2026-06-19,QLD,Brisbane,diesel,163.6
2026-06-19,QLD,Brisbane,e10,149.1
2026-06-19,QLD,Brisbane,p95,157.6
2026-06-19,QLD,Brisbane,p98,174.2
2026-06-19,QLD,Brisbane,ulp91,148.2
2026-06-19,VIC,Melbourne,diesel,162.2
2026-06-19,VIC,Melbourne,e10,148.6
2026-06-19,VIC,Melbourne,p95,158.2
2026-06-19,VIC,Melbourne,p98,175.7
2026-06-19,VIC,Melbourne,ulp91,147.3
2026-06-19,WA,Perth,diesel,159.9
2026-06-19,WA,Perth,p95,160.3
2026-06-19,WA,Perth,p98,170.3
2026-06-19,WA,Perth,ulp91,149.2
2026-06-22,QLD,Brisbane,diesel,160.2
2026-06-22,QLD,Brisbane,e10,151.9
2026-06-22,QLD,Brisbane,p95,157.1
2026-06-22,QLD,Brisbane,p98,172.4
2026-06-22,QLD,Brisbane,ulp91,150.9
2026-06-22,VIC,Melbourne,diesel,158.8
2026-06-22,VIC,Melbourne,e10,147.1
2026-06-22,VIC,Melbourne,p95,156.0
2026-06-22,VIC,Melbourne,p98,173.6
2026-06-22,VIC,Melbourne,ulp91,145.6
2026-06-22,WA,Perth,diesel,157.2
2026-06-22,WA,Perth,p95,159.0
2026-06-22,WA,Perth,p98,169.0
2026-06-22,WA,Perth,ulp91,148.0
2026-06-23,QLD,Brisbane,diesel,156.1
2026-06-23,QLD,Brisbane,e10,150.9
2026-06-23,QLD,Brisbane,p95,158.1
2026-06-23,QLD,Brisbane,p98,173.9
2026-06-23,QLD,Brisbane,ulp91,151.4
2026-06-23,WA,Perth,diesel,156.4
2026-06-23,WA,Perth,p95,158.9
2026-06-23,WA,Perth,p98,168.9
2026-06-23,WA,Perth,ulp91,147.8
2026-06-24,QLD,Brisbane,diesel,154.0
2026-06-24,QLD,Brisbane,e10,150.8
2026-06-24,QLD,Brisbane,p95,158.0
2026-06-24,QLD,Brisbane,p98,173.3
2026-06-24,QLD,Brisbane,ulp91,151.3
2026-06-24,VIC,Melbourne,diesel,153.2
2026-06-24,VIC,Melbourne,e10,143.7
2026-06-24,VIC,Melbourne,p95,151.8
2026-06-24,VIC,Melbourne,p98,170.5
2026-06-24,VIC,Melbourne,ulp91,142.4
2026-06-24,WA,Perth,diesel,155.6
2026-06-24,WA,Perth,p95,158.3
2026-06-24,WA,Perth,p98,168.3
2026-06-24,WA,Perth,ulp91,147.3
2026-06-25,QLD,Brisbane,diesel,153.3
2026-06-25,QLD,Brisbane,e10,150.3
2026-06-25,QLD,Brisbane,p95,157.4
2026-06-25,QLD,Brisbane,p98,172.7
2026-06-25,QLD,Brisbane,ulp91,150.9
2026-06-25,VIC,Melbourne,diesel,152.4
2026-06-25,VIC,Melbourne,e10,143.2
2026-06-25,VIC,Melbourne,p95,151.0
2026-06-25,VIC,Melbourne,p98,169.6
2026-06-25,VIC,Melbourne,ulp91,141.6
2026-06-25,WA,Perth,diesel,155.5
2026-06-25,WA,Perth,p95,157.9
2026-06-25,WA,Perth,p98,167.9
2026-06-25,WA,Perth,ulp91,146.9
2026-06-26,QLD,Brisbane,diesel,153.2
2026-06-26,QLD,Brisbane,e10,149.7
2026-06-26,QLD,Brisbane,p95,157.2
2026-06-26,QLD,Brisbane,p98,172.5
2026-06-26,QLD,Brisbane,ulp91,150.2
2026-06-26,VIC,Melbourne,diesel,152.2
2026-06-26,VIC,Melbourne,e10,142.3
2026-06-26,VIC,Melbourne,p95,150.0
2026-06-26,VIC,Melbourne,p98,168.8
2026-06-26,VIC,Melbourne,ulp91,140.8
2026-06-26,WA,Perth,diesel,155.7
2026-06-26,WA,Perth,p95,157.2
2026-06-26,WA,Perth,p98,167.3
2026-06-26,WA,Perth,ulp91,146.2
2026-06-29,QLD,Brisbane,diesel,163.9
2026-06-29,QLD,Brisbane,e10,149.7
2026-06-29,QLD,Brisbane,p95,157.0
2026-06-29,QLD,Brisbane,p98,172.3
2026-06-29,QLD,Brisbane,ulp91,150.2
2026-06-29,VIC,Melbourne,diesel,152.1
2026-06-29,VIC,Melbourne,e10,142.1
2026-06-29,VIC,Melbourne,p95,149.9
2026-06-29,VIC,Melbourne,p98,168.5
2026-06-29,VIC,Melbourne,ulp91,140.5
2026-06-29,WA,Perth,diesel,155.6
2026-06-29,WA,Perth,p95,156.4
2026-06-29,WA,Perth,p98,166.5
2026-06-29,WA,Perth,ulp91,145.4
2026-06-30,QLD,Brisbane,diesel,171.8
2026-06-30,QLD,Brisbane,e10,163.9
2026-06-30,QLD,Brisbane,p95,170.8
2026-06-30,QLD,Brisbane,p98,188.6
2026-06-30,QLD,Brisbane,ulp91,165.1
2026-06-30,VIC,Melbourne,diesel,170.5
2026-06-30,VIC,Melbourne,e10,158.6
2026-06-30,VIC,Melbourne,p95,167.9
2026-06-30,VIC,Melbourne,p98,186.3
2026-06-30,VIC,Melbourne,ulp91,158.2
2026-06-30,WA,Perth,diesel,173.1
2026-06-30,WA,Perth,p95,176.5
2026-06-30,WA,Perth,p98,186.5
2026-06-30,WA,Perth,ulp91,165.5
2026-07-01,QLD,Brisbane,diesel,172.9
2026-07-01,QLD,Brisbane,e10,164.8
2026-07-01,QLD,Brisbane,p95,170.4
2026-07-01,QLD,Brisbane,p98,187.2
2026-07-01,QLD,Brisbane,ulp91,165.4
2026-07-01,VIC,Melbourne,diesel,173.5
2026-07-01,VIC,Melbourne,e10,160.0
2026-07-01,VIC,Melbourne,p95,171.7
2026-07-01,VIC,Melbourne,p98,189.1
2026-07-01,VIC,Melbourne,ulp91,160.8
2026-07-01,WA,Perth,diesel,174.1
2026-07-01,WA,Perth,p95,176.3
2026-07-01,WA,Perth,p98,186.4
2026-07-01,WA,Perth,ulp91,165.3
2026-07-02,QLD,Brisbane,diesel,173.3
2026-07-02,QLD,Brisbane,e10,162.8
2026-07-02,QLD,Brisbane,p95,169.2
2026-07-02,QLD,Brisbane,p98,186.3
2026-07-02,QLD,Brisbane,ulp91,163.4
2026-07-02,VIC,Melbourne,diesel,173.9
2026-07-02,VIC,Melbourne,e10,159.1
2026-07-02,VIC,Melbourne,p95,170.9
2026-07-02,VIC,Melbourne,p98,188.1
2026-07-02,VIC,Melbourne,ulp91,159.8
2026-07-02,WA,Perth,diesel,174.9
2026-07-02,WA,Perth,p95,175.8
2026-07-02,WA,Perth,p98,185.9
2026-07-02,WA,Perth,ulp91,164.8
2026-07-04,QLD,Brisbane,diesel,174.4
2026-07-04,QLD,Brisbane,e10,161.1
2026-07-04,QLD,Brisbane,p95,169.3
2026-07-04,QLD,Brisbane,p98,185.3
2026-07-04,QLD,Brisbane,ulp91,162.4
2026-07-04,VIC,Melbourne,diesel,175.2
2026-07-04,VIC,Melbourne,e10,158.4
2026-07-04,VIC,Melbourne,p95,168.9
2026-07-04,VIC,Melbourne,p98,187.3
2026-07-04,VIC,Melbourne,ulp91,159.1
2026-07-04,WA,Perth,diesel,176.0
2026-07-04,WA,Perth,p95,175.2
2026-07-04,WA,Perth,p98,185.3
2026-07-04,WA,Perth,ulp91,164.2
2026-07-06,QLD,Brisbane,diesel,174.1
2026-07-06,QLD,Brisbane,e10,160.7
2026-07-06,QLD,Brisbane,p95,169.2
2026-07-06,QLD,Brisbane,p98,185.0
2026-07-06,QLD,Brisbane,ulp91,162.1
2026-07-06,VIC,Melbourne,diesel,175.8
2026-07-06,VIC,Melbourne,e10,158.2
2026-07-06,VIC,Melbourne,p95,168.8
2026-07-06,VIC,Melbourne,p98,187.2
2026-07-06,VIC,Melbourne,ulp91,158.9
2026-07-06,WA,Perth,diesel,176.5
2026-07-06,WA,Perth,p95,174.7
2026-07-06,WA,Perth,p98,184.7
2026-07-06,WA,Perth,ulp91,163.7
2026-07-07,QLD,Brisbane,diesel,174.4
2026-07-07,QLD,Brisbane,e10,160.6
2026-07-07,QLD,Brisbane,p95,169.4
2026-07-07,QLD,Brisbane,p98,185.1
2026-07-07,QLD,Brisbane,ulp91,161.8
2026-07-07,VIC,Melbourne,diesel,176.6
2026-07-07,VIC,Melbourne,e10,158.4
2026-07-07,VIC,Melbourne,p95,168.8
2026-07-07,VIC,Melbourne,p98,187.3
2026-07-07,VIC,Melbourne,ulp91,159.0
2026-07-07,WA,Perth,diesel,176.0
2026-07-07,WA,Perth,p95,173.5
2026-07-07,WA,Perth,p98,183.6
2026-07-07,WA,Perth,ulp91,162.5
2026-07-08,QLD,Brisbane,diesel,174.3
2026-07-08,QLD,Brisbane,e10,160.1
2026-07-08,QLD,Brisbane,p95,168.8
2026-07-08,QLD,Brisbane,p98,184.4
2026-07-08,QLD,Brisbane,ulp91,161.0
2026-07-08,VIC,Melbourne,diesel,177.2
2026-07-08,VIC,Melbourne,e10,157.7
2026-07-08,VIC,Melbourne,p95,168.7
2026-07-08,VIC,Melbourne,p98,186.8
2026-07-08,VIC,Melbourne,ulp91,158.4
2026-07-08,WA,Perth,diesel,176.5
2026-07-08,WA,Perth,p95,172.4
2026-07-08,WA,Perth,p98,182.4
2026-07-08,WA,Perth,ulp91,161.4
2026-07-09,QLD,Brisbane,diesel,175.2
2026-07-09,QLD,Brisbane,e10,159.4
2026-07-09,QLD,Brisbane,p95,167.9
2026-07-09,QLD,Brisbane,p98,183.6
2026-07-09,QLD,Brisbane,ulp91,160.3
2026-07-09,VIC,Melbourne,diesel,175.7
2026-07-09,VIC,Melbourne,e10,155.0
2026-07-09,VIC,Melbourne,p95,164.0
2026-07-09,VIC,Melbourne,p98,182.6
2026-07-09,VIC,Melbourne,ulp91,154.4
2026-07-09,WA,Perth,diesel,177.3
2026-07-09,WA,Perth,p95,172.0
2026-07-09,WA,Perth,p98,182.1
2026-07-09,WA,Perth,ulp91,161.0
2026-07-10,QLD,Brisbane,diesel,176.8
2026-07-10,QLD,Brisbane,e10,158.8
2026-07-10,QLD,Brisbane,p95,167.4
2026-07-10,QLD,Brisbane,p98,182.9
2026-07-10,QLD,Brisbane,ulp91,159.7
2026-07-10,VIC,Melbourne,diesel,177.4
2026-07-10,VIC,Melbourne,e10,154.6
2026-07-10,VIC,Melbourne,p95,165.0
2026-07-10,VIC,Melbourne,p98,181.9
2026-07-10,VIC,Melbourne,ulp91,153.6
2026-07-10,WA,Perth,diesel,179.0
2026-07-10,WA,Perth,p95,172.1
2026-07-10,WA,Perth,p98,182.2
2026-07-10,WA,Perth,ulp91,161.1
2026-07-13,QLD,Brisbane,diesel,178.0
2026-07-13,QLD,Brisbane,e10,158.7
2026-07-13,QLD,Brisbane,p95,167.8
2026-07-13,QLD,Brisbane,p98,183.2
2026-07-13,QLD,Brisbane,ulp91,159.6
2026-07-13,VIC,Melbourne,diesel,179.0
2026-07-13,VIC,Melbourne,e10,156.1
2026-07-13,VIC,Melbourne,p95,168.0
2026-07-13,VIC,Melbourne,p98,184.3
2026-07-13,VIC,Melbourne,ulp91,155.3
2026-07-13,WA,Perth,diesel,181.1
2026-07-13,WA,Perth,p95,172.2
2026-07-13,WA,Perth,p98,182.2
2026-07-13,WA,Perth,ulp91,161.1
2026-07-14,QLD,Brisbane,diesel,181.1
2026-07-14,QLD,Brisbane,e10,158.8
2026-07-14,QLD,Brisbane,p95,168.9
2026-07-14,QLD,Brisbane,p98,184.1
2026-07-14,QLD,Brisbane,ulp91,160.2
2026-07-14,VIC,Melbourne,diesel,182.1
2026-07-14,VIC,Melbourne,e10,156.4
2026-07-14,VIC,Melbourne,p95,168.7
2026-07-14,VIC,Melbourne,p98,184.9
2026-07-14,VIC,Melbourne,ulp91,155.8
2026-07-14,WA,Perth,diesel,184.3
2026-07-14,WA,Perth,p95,172.4
2026-07-14,WA,Perth,p98,182.5
2026-07-14,WA,Perth,ulp91,161.4
2026-07-15,QLD,Brisbane,diesel,186.8
2026-07-15,QLD,Brisbane,e10,160.7
2026-07-15,QLD,Brisbane,p95,169.7
2026-07-15,QLD,Brisbane,p98,186.1
2026-07-15,QLD,Brisbane,ulp91,161.5
2026-07-15,VIC,Melbourne,diesel,189.7
2026-07-15,VIC,Melbourne,e10,158.4
2026-07-15,VIC,Melbourne,p95,170.7
2026-07-15,VIC,Melbourne,p98,186.7
2026-07-15,VIC,Melbourne,ulp91,157.8
2026-07-15,WA,Perth,diesel,191.6
2026-07-15,WA,Perth,p95,175.4
2026-07-15,WA,Perth,p98,185.4
2026-07-15,WA,Perth,ulp91,164.4
2026-07-16,QLD,Brisbane,diesel,191.2
2026-07-16,QLD,Brisbane,e10,162.3
2026-07-16,QLD,Brisbane,p95,171.2
2026-07-16,QLD,Brisbane,p98,187.5
2026-07-16,QLD,Brisbane,ulp91,163.2
2026-07-16,VIC,Melbourne,diesel,194.8
2026-07-16,VIC,Melbourne,e10,160.7
2026-07-16,VIC,Melbourne,p95,171.7
2026-07-16,VIC,Melbourne,p98,189.1
2026-07-16,VIC,Melbourne,ulp91,160.0
2026-07-16,WA,Perth,diesel,196.5
2026-07-16,WA,Perth,p95,177.8
2026-07-16,WA,Perth,p98,187.9
2026-07-16,WA,Perth,ulp91,166.8
2026-07-17,QLD,Brisbane,diesel,193.7
2026-07-17,QLD,Brisbane,e10,164.3
2026-07-17,QLD,Brisbane,p95,172.7
2026-07-17,QLD,Brisbane,p98,189.3
2026-07-17,QLD,Brisbane,ulp91,163.8
2026-07-17,VIC,Melbourne,diesel,197.5
2026-07-17,VIC,Melbourne,e10,162.7
2026-07-17,VIC,Melbourne,p95,173.7
2026-07-17,VIC,Melbourne,p98,191.1
2026-07-17,VIC,Melbourne,ulp91,162.1
2026-07-17,WA,Perth,diesel,199.6
2026-07-17,WA,Perth,p95,180.0
2026-07-17,WA,Perth,p98,190.0
2026-07-17,WA,Perth,ulp91,169.0
2026-07-20,QLD,Brisbane,diesel,197.1
2026-07-20,QLD,Brisbane,e10,164.9
2026-07-20,QLD,Brisbane,p95,174.8
2026-07-20,QLD,Brisbane,p98,191.3
2026-07-20,QLD,Brisbane,ulp91,165.3
2026-07-20,VIC,Melbourne,diesel,201.9
2026-07-20,VIC,Melbourne,e10,164.7
2026-07-20,VIC,Melbourne,p95,175.7
2026-07-20,VIC,Melbourne,p98,193.5
2026-07-20,VIC,Melbourne,ulp91,164.5
2026-07-20,WA,Perth,diesel,204.0
2026-07-20,WA,Perth,p95,182.3
2026-07-20,WA,Perth,p98,192.3
2026-07-20,WA,Perth,ulp91,171.2
